year,state_fips_code,asd_code,asd_desc,BARLEY,BEANS,CANOLA,CHICKPEAS,CORN,COTTON,FLAXSEED,LENTILS,MUSTARD,OATS,PEANUTS,PEAS,POTATOES,RICE,RYE,SAFFLOWER,SORGHUM,SOYBEANS,SUGARBEETS,SUNFLOWER,SWEET CORN,SWEET POTATOES,TOMATOES,WHEAT
2013,04,80,SOUTHERN,NA,NA,NA,NA,NA,156000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75000
2013,04,98,"OTHER DISTRICTS, ALL COUNTIES",75000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013,05,30,NORTHEAST,NA,NA,NA,NA,230000,193100,NA,NA,NA,NA,NA,NA,NA,513000,NA,NA,27900,1109000,NA,NA,NA,NA,NA,187000
2013,05,40,WEST CENTRAL,NA,NA,NA,NA,10700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43500,NA,NA,NA,NA,NA,19000
2013,05,50,CENTRAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48400,NA,NA,NA,NA,NA,21300
2013,05,60,EAST CENTRAL,NA,NA,NA,NA,302500,67500,NA,NA,NA,NA,NA,NA,NA,434000,NA,NA,88200,1500500,NA,NA,NA,NA,NA,310000
2013,05,70,SOUTHWEST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2400,33600,NA,NA,NA,NA,NA,54000
2013,05,90,SOUTHEAST,NA,NA,NA,NA,281500,48600,NA,NA,NA,NA,NA,NA,NA,112500,NA,NA,7000,524900,NA,NA,NA,NA,NA,76000
2013,05,98,"OTHER DISTRICTS, ALL COUNTIES",NA,NA,NA,NA,55300,800,NA,NA,NA,NA,NA,NA,NA,16500,NA,NA,4500,10100,NA,NA,NA,NA,NA,12700
2013,06,20,SISKIYOU-SHASTA,9300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13000
2013,06,30,NORTHEAST,7300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013,06,40,CENTRAL COAST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5000,NA
2013,06,50,SACRAMENTO VALLEY,6700,17200,NA,NA,100000,2800,NA,NA,NA,NA,NA,NA,NA,543000,NA,NA,NA,NA,NA,NA,NA,NA,65000,85000
2013,06,51,SAN JOAQUIN VALLEY,NA,28300,NA,NA,475000,261300,NA,NA,NA,NA,NA,NA,NA,10500,NA,NA,NA,NA,NA,NA,NA,NA,193000,493500
2013,06,60,SIERRA MOUNTAINS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013,06,80,SOUTHERN CALIFORNIA,NA,3100,NA,NA,NA,15900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24400,NA,NA,NA,NA,38800
2013,06,98,"OTHER DISTRICTS, ALL COUNTIES",71700,1400,NA,NA,25000,NA,NA,NA,NA,150000,NA,NA,NA,NA,NA,NA,NA,NA,NA,58500,NA,NA,NA,59700
2013,08,20,NORTHEAST,NA,NA,NA,NA,334000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19000,11000,NA,NA,NA,380500
2013,08,60,EAST CENTRAL,NA,10800,NA,NA,789000,NA,NA,NA,NA,NA,NA,NA,4000,NA,NA,NA,235500,NA,7800,43700,NA,NA,NA,1551000
2013,08,70,SOUTHWEST,NA,19800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013,08,80,SAN LUIS VALLEY,49300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013,08,90,SOUTHEAST,NA,NA,NA,NA,72400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,319500
2013,08,98,"OTHER DISTRICTS, ALL COUNTIES",13700,8400,NA,NA,24600,NA,NA,NA,NA,NA,NA,NA,1100,NA,NA,NA,164500,NA,NA,12300,NA,NA,NA,59000
2013,10,20,NORTHERN,NA,NA,NA,NA,21000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23000,NA,NA,NA,NA,NA,NA
2013,10,50,CENTRAL,NA,NA,NA,NA,53000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59000,NA,NA,NA,NA,NA,NA
2013,10,80,SOUTHERN,NA,NA,NA,NA,106000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83000,NA,NA,NA,NA,NA,NA
2013,12,10,NORTHWEST,NA,NA,NA,NA,NA,115500,NA,NA,NA,NA,68100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013,12,30,NORTHEAST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013,12,98,"OTHER DISTRICTS, ALL COUNTIES",NA,NA,NA,NA,NA,15500,NA,NA,NA,NA,42100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013,13,10,NORTHWEST,NA,NA,NA,NA,17500,6500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16200,NA,NA,NA,NA,NA,9400
2013,13,20,NORTH CENTRAL,NA,NA,NA,NA,4900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5200
2013,13,30,NORTHEAST,NA,NA,NA,NA,4300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12600
2013,13,40,WEST CENTRAL,NA,NA,NA,NA,17200,19600,NA,NA,NA,NA,5000,NA,NA,NA,NA,NA,NA,18200,NA,NA,NA,NA,NA,28500
2013,13,50,CENTRAL,NA,NA,NA,NA,47500,94400,NA,NA,NA,NA,20500,NA,NA,NA,NA,NA,NA,33600,NA,NA,NA,NA,NA,76200
2013,13,60,EAST CENTRAL,NA,NA,NA,NA,58500,184000,NA,NA,NA,NA,53400,NA,NA,NA,NA,NA,NA,34400,NA,NA,NA,NA,NA,55800
2013,13,70,SOUTHWEST,NA,NA,NA,NA,212000,385000,NA,NA,NA,NA,174500,NA,NA,NA,NA,NA,NA,55400,NA,NA,NA,NA,NA,130500
2013,13,80,SOUTH CENTRAL,NA,NA,NA,NA,106000,572000,NA,NA,NA,NA,153500,NA,NA,NA,NA,NA,NA,42400,NA,NA,NA,NA,NA,87000
2013,13,90,SOUTHEAST,NA,NA,NA,NA,42100,107000,NA,NA,NA,NA,23100,NA,NA,NA,NA,NA,NA,28200,NA,NA,NA,NA,NA,24800
2013,13,98,"OTHER DISTRICTS, ALL COUNTIES",NA,NA,NA,NA,NA,1500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6600,NA,NA,NA,NA,NA,NA
2013,16,10,NORTH,68000,74900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,454000
2013,16,70,SOUTHWEST,8000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28400,NA,NA,NA,NA,97200
2013,16,80,SOUTH CENTRAL,170000,36000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79800,NA,NA,NA,NA,NA,107000,NA,NA,NA,NA,171800
2013,16,90,EAST,404000,NA,NA,NA,NA,NA,NA,NA,NA,32000,NA,NA,220000,NA,NA,NA,NA,NA,39600,NA,NA,NA,NA,587000
2013,16,98,"OTHER DISTRICTS, ALL COUNTIES",NA,14100,NA,NA,NA,NA,NA,NA,NA,38000,NA,NA,17200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013,17,10,NORTHWEST,NA,NA,NA,NA,2088000,NA,NA,NA,NA,19200,NA,NA,NA,NA,NA,NA,NA,892000,NA,NA,NA,NA,NA,34000
2013,17,20,NORTHEAST,NA,NA,NA,NA,1149000,NA,NA,NA,NA,5600,NA,NA,NA,NA,NA,NA,NA,709000,NA,NA,NA,NA,NA,36900
2013,17,30,WEST,NA,NA,NA,NA,1132000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,883000,NA,NA,NA,NA,NA,31300
2013,17,40,CENTRAL,NA,NA,NA,NA,1639000,NA,NA,NA,NA,3500,NA,NA,NA,NA,NA,NA,NA,1206000,NA,NA,NA,NA,NA,22000
2013,17,50,EAST,NA,NA,NA,NA,1706000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1306000,NA,NA,NA,NA,NA,38200
2013,17,60,WEST SOUTHWEST,NA,NA,NA,NA,1625000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1600,1273000,NA,NA,NA,NA,NA,99600
2013,17,70,EAST SOUTHEAST,NA,NA,NA,NA,1516000,NA,NA,NA,NA,2300,NA,NA,NA,NA,NA,NA,3700,1557000,NA,NA,NA,NA,NA,169000
2013,17,80,SOUTHWEST,NA,NA,NA,NA,538000,NA,NA,NA,NA,1200,NA,NA,NA,NA,NA,NA,6600,865000,NA,NA,NA,NA,NA,284000
2013,17,90,SOUTHEAST,NA,NA,NA,NA,607000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8900,809000,NA,NA,NA,NA,NA,165000
2013,17,98,"OTHER DISTRICTS, ALL COUNTIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,8200,NA,NA,NA,NA,NA,NA,2200,NA,NA,NA,NA,NA,NA,NA
2013,18,10,NORTHWEST,NA,NA,NA,NA,1050000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,588000,NA,NA,NA,NA,NA,27700
2013,18,20,NORTH CENTRAL,NA,NA,NA,NA,815000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,587000,NA,NA,NA,NA,NA,38700
2013,18,30,NORTHEAST,NA,NA,NA,NA,580000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,574000,NA,NA,NA,NA,NA,69800
2013,18,40,WEST CENTRAL,NA,NA,NA,NA,720000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,656000,NA,NA,NA,NA,NA,36900
2013,18,50,CENTRAL,NA,NA,NA,NA,1180000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1130000,NA,NA,NA,NA,NA,61000
2013,18,60,EAST CENTRAL,NA,NA,NA,NA,510000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,538000,NA,NA,NA,NA,NA,28600
2013,18,70,SOUTHWEST,NA,NA,NA,NA,725000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,670000,NA,NA,NA,NA,NA,146000
2013,18,80,SOUTH CENTRAL,NA,NA,NA,NA,220000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,213000,NA,NA,NA,NA,NA,30500
2013,18,90,SOUTHEAST,NA,NA,NA,NA,200000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,244000,NA,NA,NA,NA,NA,20800
2013,19,10,NORTHWEST,NA,NA,NA,NA,2087000,NA,NA,NA,NA,13000,NA,NA,NA,NA,NA,NA,NA,1456000,NA,NA,NA,NA,NA,NA
2013,19,20,NORTH CENTRAL,NA,NA,NA,NA,1746000,NA,NA,NA,NA,44300,NA,NA,NA,NA,NA,NA,NA,1104000,NA,NA,NA,NA,NA,NA
2013,19,30,NORTHEAST,NA,NA,NA,NA,1634000,NA,NA,NA,NA,60900,NA,NA,NA,NA,NA,NA,NA,736000,NA,NA,NA,NA,NA,NA
2013,19,40,WEST CENTRAL,NA,NA,NA,NA,2151000,NA,NA,NA,NA,11700,NA,NA,NA,NA,NA,NA,NA,1410000,NA,NA,NA,NA,NA,NA
2013,19,50,CENTRAL,NA,NA,NA,NA,1968000,NA,NA,NA,NA,15600,NA,NA,NA,NA,NA,NA,NA,1346000,NA,NA,NA,NA,NA,NA
2013,19,60,EAST CENTRAL,NA,NA,NA,NA,1433000,NA,NA,NA,NA,19100,NA,NA,NA,NA,NA,NA,NA,905000,NA,NA,NA,NA,NA,NA
2013,19,70,SOUTHWEST,NA,NA,NA,NA,1104000,NA,NA,NA,NA,14000,NA,NA,NA,NA,NA,NA,NA,966000,NA,NA,NA,NA,NA,NA
2013,19,80,SOUTH CENTRAL,NA,NA,NA,NA,567000,NA,NA,NA,NA,28900,NA,NA,NA,NA,NA,NA,NA,584000,NA,NA,NA,NA,NA,NA
2013,19,90,SOUTHEAST,NA,NA,NA,NA,910000,NA,NA,NA,NA,12500,NA,NA,NA,NA,NA,NA,NA,793000,NA,NA,NA,NA,NA,NA
2013,20,10,NORTHWEST,NA,NA,NA,NA,800000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,395000,66000,NA,7300,NA,NA,NA,947000
2013,20,20,WEST CENTRAL,NA,NA,NA,NA,379000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,595000,11500,NA,NA,NA,NA,NA,1109500
2013,20,30,SOUTHWEST,NA,NA,NA,NA,718000,6100,NA,NA,NA,7500,NA,NA,NA,NA,NA,NA,740000,39000,NA,NA,NA,NA,NA,1585000
2013,20,40,NORTH CENTRAL,NA,NA,NA,NA,325000,NA,NA,NA,NA,21600,NA,NA,NA,NA,NA,NA,525000,657000,NA,NA,NA,NA,NA,1208600
2013,20,50,CENTRAL,NA,NA,NA,NA,183000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,455000,381000,NA,6700,NA,NA,NA,1495000
2013,20,60,SOUTH CENTRAL,NA,NA,NA,NA,487000,16500,NA,NA,NA,14900,NA,NA,NA,NA,NA,NA,345000,424500,NA,5400,NA,NA,NA,2221000
2013,20,70,NORTHEAST,NA,NA,NA,NA,671000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25000,700000,NA,NA,NA,NA,NA,125700
2013,20,80,EAST CENTRAL,NA,NA,NA,NA,336500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25000,630000,NA,NA,NA,NA,NA,261800
2013,20,90,SOUTHEAST,NA,NA,NA,NA,400500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45000,691000,NA,NA,NA,NA,NA,546400
2013,20,98,"OTHER DISTRICTS, ALL COUNTIES",NA,NA,NA,NA,NA,4400,NA,NA,NA,56000,NA,NA,NA,NA,NA,NA,NA,NA,NA,51600,NA,NA,NA,NA
2013,21,10,PURCHASE,NA,NA,NA,NA,305000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,410000,NA,NA,NA,NA,NA,200000
2013,21,20,MIDWESTERN,NA,NA,NA,NA,700000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,719000,NA,NA,NA,NA,NA,320000
2013,21,30,CENTRAL,NA,NA,NA,NA,343000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,335000,NA,NA,NA,NA,NA,116000
2013,21,40,NORTHERN,NA,NA,NA,NA,24500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31500,NA,NA,NA,NA,NA,9500
2013,21,50,BLUEGRASS,NA,NA,NA,NA,120000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,131000,NA,NA,NA,NA,NA,38500
2013,21,60,EASTERN OR MOUNTAIN,NA,NA,NA,NA,37500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43500,NA,NA,NA,NA,NA,16000
2013,22,10,NORTHWEST,NA,NA,NA,NA,34500,12700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19000,NA,NA,NA,NA,NA,NA
2013,22,20,NORTH CENTRAL,NA,NA,NA,NA,NA,4100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,NA,NA,NA,NA,NA,NA
2013,22,30,NORTHEAST,NA,NA,NA,NA,498000,58000,NA,NA,NA,NA,NA,NA,NA,46100,NA,NA,15600,426000,NA,NA,NA,NA,NA,NA
2013,22,40,WEST CENTRAL,NA,NA,NA,NA,20100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18700,NA,NA,NA,NA,NA,NA
2013,22,50,CENTRAL,NA,NA,NA,NA,104500,53000,NA,NA,NA,NA,NA,NA,NA,105000,NA,NA,90700,473000,NA,NA,NA,NA,NA,NA
2013,22,70,SOUTHWEST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,253000,NA,NA,NA,111000,NA,NA,NA,NA,NA,NA
2013,22,80,SOUTH CENTRAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7600,NA,NA,2800,38200,NA,NA,NA,NA,NA,NA
2013,22,98,"OTHER DISTRICTS, ALL COUNTIES",NA,NA,NA,NA,22900,2200,NA,NA,NA,NA,NA,NA,NA,6300,NA,NA,4000,44100,NA,NA,NA,NA,NA,NA
2013,23,10,NORTH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013,23,98,"OTHER DISTRICTS, ALL COUNTIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013,24,10,WESTERN,NA,NA,NA,NA,7000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1700,NA,NA,NA,NA,NA,NA
2013,24,20,NORTH CENTRAL,20700,NA,NA,NA,160000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,122000,NA,NA,NA,NA,NA,65400
2013,24,30,UPPER EASTERN SHORE,43600,NA,NA,NA,186000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,210000,NA,NA,NA,NA,NA,175000
2013,24,80,SOUTHERN,NA,NA,NA,NA,25000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33300,NA,NA,NA,NA,NA,NA
2013,24,90,LOWER EASTERN SHORE,7200,NA,NA,NA,102000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,118000,NA,NA,NA,NA,NA,78300
2013,24,98,"OTHER DISTRICTS, ALL COUNTIES",3500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26300
2013,26,10,UPPER PENINSULA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013,26,20,NORTHWEST,NA,NA,NA,NA,56000,NA,NA,NA,NA,4500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013,26,30,NORTHEAST,NA,6700,NA,NA,NA,NA,NA,NA,NA,7200,NA,NA,NA,NA,NA,NA,NA,NA,500,NA,NA,NA,NA,17900
2013,26,40,WEST CENTRAL,NA,NA,NA,NA,82000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200,NA,NA,NA,NA,NA,11900
2013,26,50,CENTRAL,NA,19600,NA,NA,300000,NA,NA,NA,NA,13300,NA,NA,NA,NA,NA,NA,NA,189000,15300,NA,NA,NA,NA,71900
2013,26,60,EAST CENTRAL,NA,140000,NA,NA,510000,NA,NA,NA,NA,4400,NA,NA,NA,NA,NA,NA,NA,405000,132000,NA,NA,NA,NA,201000
2013,26,70,SOUTHWEST,NA,2200,NA,NA,410000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,205000,NA,NA,NA,NA,NA,30500
2013,26,80,SOUTH CENTRAL,NA,2600,NA,NA,800000,NA,NA,NA,NA,5600,NA,NA,NA,NA,NA,NA,NA,657000,3000,NA,NA,NA,NA,150000
2013,26,90,SOUTHEAST,NA,2000,NA,NA,370000,NA,NA,NA,NA,3000,NA,NA,NA,NA,NA,NA,NA,419000,3200,NA,NA,NA,NA,128000
2013,26,98,"OTHER DISTRICTS, ALL COUNTIES",NA,1900,NA,NA,72000,NA,NA,NA,NA,5500,NA,NA,NA,NA,NA,NA,NA,34800,NA,NA,NA,NA,NA,8800
2013,27,10,NORTHWEST,57600,61700,NA,NA,669000,NA,NA,NA,NA,31000,NA,NA,10800,NA,NA,NA,NA,1450000,264500,25200,NA,NA,NA,955000
